RowID,PolType,PolicyNo,ForeName,Surname,Addr1,Addr2,Addr3,Postcode,DOB,mobile,eMail,RegNo,DrvLicNo,DeviceID,ABICode,ALFKey,Date_Inc,Date_Exp,OrinDate,CanDate
923,Loans,LOA448892871,ARTHUR,Carter,38 North Avenue,Chesterfield,Derbyshire,CD571RQ,12/04/96,07680483564,ARTHUR_Carter813@virgin.uk.mail,,,d16623086,,ALF6756004,13/02/17,05/04/17,08/09/18,18/07/15
924,Travel,TRA691289021,NATHAN,Williams,566 Queen Street,Mansfield,Nottinghamshire,MD884PB,14/08/71,07387633158,NATHANWilliams@aol.com,,,d58597602,,ALF5336602,23/08/15,09/10/18,07/08/18,02/07/16
925,MP,MP1498970430,MATTHEW,Matthews,376 Middle Road,Slough,Berkshire,SG858EH,08/07/98,07409398325,M_Matthews921@godaddy.com,NZ57VBK,Matthew68546689,d5847706,abi34990487380,ALF7976710,11/11/17,,29/04/15,04/09/17
926,Travel,TRA733085670,LUCY,Baker,955 Saffron Willows,Newcastle-upon-Tyne,Tyne and Wear,NC799JT,08/03/40,07130941514,LUCYBaker@icloud.co.uk,,,d44100026,,ALF5702102,04/11/18,07/01/19,23/05/17,13/07/16
927,MP,MP3717691366,DARCIE,Jackson,658 Water Street,Bristol,Avon,BL558GD,01/04/52,07090671851,DARCIEJackson983@hotmail.com,KS11LLM,Jackson15676985,d88676683,abi51861400932,ALF8501060,23/05/16,03/08/18,08/11/15,09/04/18
928,Motor,MOT919990680,ALBIE,Watson,602 Middle Road,Chesterfield,Derbyshire,CD431FV,11/08/42,07862672089,ALBIE_Watson@o2.uk,JO58DGQ,Watson87839715,d78162696,abi48853962351,ALF0736608,21/02/15,09/05/18,05/06/18,21/12/15
929,Van,VAN893668693,ISABELLA,Evans,14 Knox Oak,Swansea,West Glamorgan,SA870UD,19/11/99,07539738797,ISABELLAEvans105@gmail.com,FZ09ZIC,Evans39035499,d611713,abi72669546369,ALF3986471,24/11/17,04/08/18,21/11/15,01/03/17
930,Van,VAN893668693,JACKSON,Evans,14 Knox Oak,Swansea,West Glamorgan,SA870UD,12/10/88,07472883604,JACKSON_Evans@virginmail.com,FZ09ZIC,Evans80320517,d611713,abi72669546369,ALF3986471,24/11/17,04/08/18,21/11/15,01/03/17
931,MP,MP1622403505,ELEANOR,Rogers,378 Barclay Sidings,Glasgow,Clyde,GW539ZY,15/02/64,07774360247,ELEANORRogers@icloud.co.uk,QE72XAT,Rogers23885674,d67957073,abi90964984826,ALF7252505,14/02/17,06/07/16,24/12/15,12/05/16
932,HH,HH0566186368,MAISIE,Khan,77 Lodge Road,London,Greater London,LO600QG,18/05/52,07260198424,MAISIE_Khan448@mail.com,,,d88409799,,ALF8085736,21/08/17,12/07/15,24/08/18,19/03/17
933,Loans,LOA274944471,LOTTIE,Thompson,449 Merlin Close,Nottingham,Nottinghamshire,NT563LS,09/08/94,07774776066,LThompson990@o2.com,,,d77864275,,ALF0099910,27/09/17,07/06/17,15/09/15,10/11/17
934,Loans,LOA121446327,DEXTER,Mason,918 Sandles Close,Oxford,Oxfordshire,OX589EB,01/03/86,07955092290,DEXTER_Mason148@o2.co.uk,,,d13219366,,ALF3232152,03/01/17,04/04/18,29/01/16,05/03/16
935,Motor,MOT714995355,KAI,Mason,169 Bleasedale Road,Maidstone,Kent,MS712GF,22/08/75,07666614133,KAIMason@bt.com,MP62ANA,Mason19526481,d61224378,abi43569614796,ALF0206167,16/12/18,29/12/17,20/04/19,16/10/17
936,Motor,MOT622607638,KAI,Mason,169 Bleasedale Road,Maidstone,Kent,MS712GF,22/08/75,07666614133,KAIMason@bt.com,ZD29YIG,Mason19526481,d61224378,abi54542909859,ALF0206167,09/01/17,09/12/16,22/06/16,22/07/16
937,Loans,LOA107459624,STANLEY,Bell,728 Larkfield Boulevard,Southampton,Hampshire,SO207NX,18/10/90,07070854303,SBell728@gmail.com,,,d81633848,,ALF4274235,27/01/19,07/03/19,31/05/16,11/06/18
938,Loans,LOA132701821,ESME,Brown,597 Milton Valley,Walsall,West Midlands,WL439FQ,02/08/97,07614780149,ESMEBrown454@talktalk.net,,,d5984161,,ALF4305100,28/02/18,23/10/17,11/09/17,06/01/17
939,Motor,MOT445169135,ESME,Webb,326 Devon Road,Walsall,West Midlands,WL856XP,16/12/36,07906362826,EWebb@vodafone.uk,JF52IHW,Webb48045338,d9989766,abi47601901244,ALF2957343,19/06/16,09/06/17,02/09/18,28/09/18
940,Van,VAN176589614,MOHAMMAD,Singh,537 Windsor Street,Poole,Dorset,PE253HR,01/05/66,07464259560,MOHAMMAD_Singh@virgin.com,VE45RPG,Singh51185464,d2225404,abi49513307563,ALF2184132,27/01/19,17/02/17,07/04/16,13/02/17
941,Loans,LOA148157277,CHARLIE,Williams,242 Stanley Road,Cardiff,South Glamorgan,CF117NH,17/04/92,07588823803,CHARLIEWilliams763@o2.com,,,d53102245,,ALF9381452,05/03/18,05/07/17,21/01/19,07/11/15
942,MP,MP3406994569,STANLEY,Johnson,709 Barton Close,Chelmsford,Essex,CH899HM,07/10/42,07472039878,STANLEYJohnson@googlemail.co.uk,WK10BOT,Johnson65814907,d4502653,abi87203992802,ALF6659477,28/04/18,23/03/15,06/01/18,02/02/17
943,MP,MP2997759162,ELLIS,Barnes,612 Cresswell Moor,Aberdeen,Highlands,AN416YX,12/11/89,07833699787,ELLIS_Barnes787@o2.uk,FL35KFO,Barnes43834299,d97854496,abi42237324988,ALF2627171,16/03/16,30/07/15,31/01/15,26/08/18
944,HH,HH2695639965,SARA,Cox,571 Ennerdale Top,Leeds,West Yorkshire,LD253CP,25/02/66,07163941911,SARACox@ee.com,,,d51751445,,ALF6853189,16/02/19,17/03/19,13/06/17,02/04/19
945,Travel,TRA394933759,MAX,Webb,660 Park Avenue,Liverpool,Merseyside,LV505TO,10/04/51,07480840439,MAXWebb443@bt.com,,,d82990292,,ALF5720890,25/01/15,07/02/19,11/08/15,18/03/17
946,Motor,MOT328214803,KAI,Rogers,657 Ambleside Park,Northampton,Northamptonshire,NN450VS,27/03/49,07310381983,KAIRogers@gmail.com,LA48BKF,Rogers86634699,d26352636,abi03712052646,ALF7473732,04/10/17,13/07/16,16/12/16,10/04/19
947,Travel,TRA872161465,ALEX,Mason,315 Carr Grove,Luton,Bedfordshire,LU775BO,04/01/80,07595116303,ALEX_Mason@hotmail.com,,,d50521502,,ALF1331282,13/05/18,24/05/17,22/03/19,06/10/16
948,Travel,TRA909651402,ELSIE,King,185 Agate Court,Coventry,West Midlands,CV917GE,06/06/68,07354878604,ELSIE_King@plusnet.co.uk,,,d83931094,,ALF6535212,26/04/17,16/03/15,30/05/15,06/03/15
949,HH,HH4985201407,FINLEY,Holmes,603 Spencer Close,Derby,Derbyshire,DB853JL,26/08/53,07807576859,FINLEYHolmes196@aol.com,,,d41042379,,ALF1077571,29/05/16,16/05/16,18/11/15,02/01/18
950,Travel,TRA073385760,MOHAMMED,Miller,216 Fowler Woodlands,Middlesbrough,North Yorkshire,MB631ET,17/01/82,07879391779,MOHAMMED_Miller@vodafone.uk,,,d59148014,,ALF9529767,02/04/19,22/04/17,19/03/18,14/07/17
951,Loans,LOA016175638,EMILIA,Martin,677 Ferryhills Close,Preston,Lancashire,PR546XH,20/02/40,07965224711,EMILIA_Martin@godaddy.co.uk,,,d3589881,,ALF4830556,09/07/17,21/02/17,30/10/18,04/06/16
952,HH,HH5604097396,MAYA,Taylor,25 Duchess Village,Glasgow,Clyde,GW264XT,28/10/82,07076527991,MTaylor@ee.com,,,d91578461,,ALF2501118,02/08/18,08/10/15,20/09/15,15/12/18
953,Motor,MOT452322518,DAVID,Ali,600 Frances Knoll,Oxford,Oxfordshire,OX641VE,28/05/97,07817826325,DAVIDAli@mail.com,WD61FVG,Ali3334326,d4253771,abi81033822317,ALF7413833,24/09/18,25/11/16,17/09/16,02/02/16
954,HH,HH4769607084,MICHAEL,Richardson,854 Park Terrace,Dundee,Angus,DD187AA,19/12/96,07060737590,MICHAELRichardson992@bt.com,,,d99298178,,ALF2716351,28/09/18,06/11/15,26/08/16,27/12/17
955,Motor,MOT917549483,ELLIOTT,Hussain,382 Richmond Street,Dudley,West Midlands,DY217BG,21/03/71,07790477322,ELLIOTTHussain102@sky.com,IT75GBL,Hussain94319110,d48935947,abi67466655948,ALF6113402,20/10/17,21/09/15,01/10/18,20/04/17
956,Van,VAN372808080,ARCHIE,Davies,266 Braeside Leaze,Walsall,West Midlands,WL583DG,23/07/77,07677194230,ADavies431@ee.com,TJ47JAJ,Davies68299163,d77596827,abi23786290297,ALF6543941,08/12/16,08/04/16,29/02/16,24/10/16
957,Motor,MOT080436415,AISHA,Jackson,224 Forest House Lane,Luton,Bedfordshire,LU788OA,30/07/71,07000904907,AJackson@ee.com,LE01PYZ,Jackson32611547,d15116877,abi72591363205,ALF0179164,13/10/18,09/08/17,03/12/18,18/07/16
958,Travel,TRA840736828,ZARA,Harvey,851 Kingsway,Bournemouth,Dorset,BH236KQ,30/10/49,07951109204,ZARAHarvey379@o2.com,,,d4616744,,ALF9609517,01/04/19,28/09/17,12/09/18,24/07/15
959,Van,VAN617399906,HARPER,Webb,738 White Horse Drove,Southampton,Hampshire,SO127OP,13/11/59,07466289322,HARPERWebb85@icloud.com,UN69DNM,Webb96710117,d9214725,abi67766482510,ALF6055129,21/11/18,05/06/15,01/02/19,07/08/15
960,Motor,MOT435394053,CALEB,Rogers,835 Beverley Close,Swansea,West Glamorgan,SA148DV,27/05/99,07477945363,CRogers144@gmail.com,YW97WSY,Rogers61622376,d78029690,abi50570161378,ALF2308491,14/03/16,04/04/18,11/03/18,08/09/15
961,Travel,TRA431154256,PHOEBE,Jones,263 Colchester Crest,Salford,Greater Manchester,SF397WV,19/03/46,07161496347,PHOEBEJones@talktalk.net,,,d15330521,,ALF4551336,22/06/16,29/04/16,03/10/17,11/07/15
962,Van,VAN099536118,FREDDIE,Gray,138 Wooburn Mews,Warrington,Cheshire,WA733XF,10/08/75,07998393251,FREDDIEGray@icloud.com,MR15NQG,Gray58116082,d56812979,abi16776378685,ALF5564132,21/03/19,03/12/18,27/01/18,25/03/17
963,Van,VAN832487869,ISABELLE,Murray,150 Russell Road,Nottingham,Nottinghamshire,NT774DU,10/12/87,07553755804,ISABELLEMurray@googlemail.com,KT07YUA,Murray57493989,d46700229,abi74815737280,ALF1046138,05/11/18,09/06/15,09/01/19,01/09/16
964,Van,VAN607779302,RUBY,Green,35 New Lane,Derby,Derbyshire,DB851SW,27/12/56,07861584992,RUBYGreen@icloud.com,LM32BOC,Green93595882,d50491625,abi77295405578,ALF3152410,01/10/15,23/10/15,22/05/17,17/01/18
965,Motor,MOT517361379,WILLIAM,Marshall,220 Leicester South,Coventry,West Midlands,CV244XR,26/10/72,07605504734,WILLIAM_Marshall@godaddy.co.uk,KF25EHE,Marshal3572804,d8131958,abi19257698498,ALF0762474,09/02/16,04/07/17,02/06/18,28/03/16
966,Van,VAN866319413,TOMMY,Johnson,460 Meadow Street,Mansfield,Nottinghamshire,MD508YE,26/05/85,07144176212,TOMMYJohnson544@mail.com,KU75CVA,Johnson67997009,d19266331,abi60301123730,ALF6435208,03/08/15,24/01/17,31/03/15,05/11/17
967,Travel,TRA035227372,SCARLETT,Moore,66 Francis Road,Stockton-on-Tees,County Durham,SK706UB,02/03/92,07216491463,S_Moore570@googlemail.com,,,d588749,,ALF6243060,18/10/16,08/12/15,04/12/17,08/02/19
968,Van,VAN878851936,EVELYN,Harrison,143 Devon Road,Dundee,Angus,DD515JQ,29/08/78,07900687526,EHarrison90@ee-mail.uk.com,IP69OXA,Harriso93243752,d47926822,abi15095919029,ALF3982249,29/03/18,18/06/17,09/07/17,08/03/17
969,HH,HH3329009087,REGGIE,Gray,743 The Grove,Walsall,West Midlands,WL210EZ,12/09/44,07314706356,REGGIE_Gray@talktalk.net,,,d47199622,,ALF2396201,28/03/17,25/05/16,12/04/18,19/07/18
970,Loans,LOA358246362,MARIA,Singh,8 Daleside,Liverpool,Merseyside,LV795GJ,09/10/60,07836293315,MARIA_Singh@o2.uk,,,d63866973,,ALF9713575,05/05/18,21/03/18,30/12/18,29/07/17
971,HH,HH0664098665,STANLEY,Cook,220 Manor Farm Top,Bolton,Greater Manchester,BO295NJ,26/10/39,07117765691,S_Cook@o2.com,,,d20140410,,ALF8836949,15/03/18,17/09/15,18/12/16,04/03/18
972,MP,MP5224684982,BLAKE,James,966 Langford Birches,Norwich,Norfolk,NH488RV,03/11/55,07240567884,BLAKE_James555@yahoo.co.uk,BO31SCV,James29558587,d59560466,abi98074331000,ALF5863403,31/08/18,01/03/17,26/07/18,25/04/16
973,MP,MP2585383296,CHARLIE,Murphy,342 Constable Mead,York,North Yorkshire,YK939HW,11/10/66,07704596134,CMurphy@plusnet.co.uk,YK12JHR,Murphy52061244,d27225068,abi87305410780,ALF1757338,30/06/15,20/03/15,04/09/18,20/03/19
974,HH,HH4126083810,TYLER,Robinson,765 Oakwood Drive,Colchester,Essex,CO172VV,24/04/90,07727795496,TYLER_Robinson@yahoo.com,,,d94597023,,ALF6879205,29/05/18,23/09/15,21/01/15,30/12/15
975,MP,MP1921496334,SAMUEL,Khan,371 Thorold Road,Poole,Dorset,PE704IM,21/04/56,07032958078,SAMUEL_Khan769@yahoo.com,VO19BBT,Khan69869318,d72727176,abi09457000304,ALF6135021,01/08/15,22/05/18,24/11/18,14/12/17
976,Travel,TRA590721342,AVA,Roberts,959 Alexander Road,London,Greater London,LO935PH,21/12/89,07269065019,AVA_Roberts@virgin.uk.mail,,,d69522116,,ALF0902983,11/08/15,30/06/15,27/12/18,20/07/18
977,HH,HH0613487569,SOFIA,Scott,344 Orchard Drive,Newcastle-upon-Tyne,Tyne and Wear,NC779HP,24/04/90,07714438000,S_Scott86@hotmail.com,,,d92059734,,ALF2706015,06/02/18,04/01/19,06/01/18,22/03/19
978,Motor,MOT463107162,HARRISON,Baker,114 Bedford Road,Southend-on-Sea,Essex,SS596KQ,08/10/75,07581053475,HARRISONBaker@o2.co.uk,IJ54UWJ,Baker73362471,d24793305,abi24752468801,ALF9457183,06/11/18,13/12/18,14/08/18,08/04/18
979,MP,MP3902403318,DYLAN,Cook,431 York Road,Plymouth,Devon,PY509AV,30/04/80,07371200646,DYLAN_Cook287@virginmail.com,ZK81AIL,Cook11578947,d46272556,abi04583862261,ALF9835068,18/06/15,18/12/15,10/08/17,11/03/16
980,Van,VAN171638440,TOMMY,Palmer,762 Alma Woodlands,Milton Keynes,Buckinghamshire,MK688GZ,12/06/60,07973626719,TPalmer@godaddy.com,KO59WQX,Palmer58926055,d21324575,abi81065740458,ALF1433237,23/06/18,02/08/17,14/11/15,12/09/16
981,HH,HH7076082065,PENELOPE,Wood,523 Stanley Road,Bolton,Greater Manchester,BO810EK,02/12/76,07004960701,PENELOPEWood36@googlemail.co.uk,,,d37673019,,ALF8584992,07/11/15,07/04/15,06/04/15,03/02/18
982,Travel,TRA568805488,MAISIE,Turner,540 Station Approach,Dudley,West Midlands,DY412BG,11/03/49,07970114533,MAISIE_Turner732@sky.com,,,d10247424,,ALF6822449,12/02/16,24/05/17,26/09/18,25/05/15
983,Motor,MOT812194300,HEIDI,Barker,24 Grove Town,Wolverhampton,West Midlands,WV442EW,23/02/95,07278856670,HBarker@hotmail.com,SF01XDA,Barker34641481,d43512088,abi33187802826,ALF5310326,31/08/17,19/01/15,04/07/16,11/08/18
984,MP,MP7030967602,JACOB,Watson,57 North Street,Salford,Greater Manchester,SF500MY,29/10/60,07380504863,JACOBWatson741@ee-mail.uk.com,RH29VFM,Watson73090879,d16260426,abi39295939004,ALF2593770,01/01/19,05/05/15,24/11/17,24/05/15
985,Van,VAN200925715,TEDDY,Marshall,166 Ambleside Park,Brighton,East Sussex,BN206WR,02/05/98,07753270448,TEDDY_Marshall521@o2.com,LI30PQY,Marshal36936086,d213249,abi04251093985,ALF1339910,27/05/16,03/01/16,25/02/18,23/03/16
986,MP,MP2702427997,JUDE,Evans,667 Highfield Road,Bolton,Greater Manchester,BO661ZB,22/11/64,07424382750,JEvans850@icloud.co.uk,FE68GPB,Evans22805260,d35184740,abi65424542399,ALF2224273,29/09/16,04/06/18,13/04/16,27/02/15
987,MP,MP2702427997,ERIN,Evans,667 Highfield Road,Bolton,Greater Manchester,BO661ZB,22/01/45,07032859285,ERINEvans@yahoo.com,FE68GPB,Evans86939305,d35184740,abi65424542399,ALF2224273,29/09/16,04/06/18,13/04/16,27/02/15
988,HH,HH4712959342,CHARLIE,Davies,415 Firs,Sunderland,Tyne and Wear,SD124OW,05/09/37,07906710670,CHARLIE_Davies708@plusnet.co.uk,,,d44635059,,ALF9086369,08/07/16,15/09/18,01/05/16,20/11/16
989,Travel,TRA835923461,NANCY,Walker,953 Hallam Haven,Chelmsford,Essex,CH843KQ,31/05/98,07287699863,NANCY_Walker103@plusnet.co.uk,,,d85678577,,ALF6494684,22/01/17,07/04/18,29/01/15,29/10/16
990,Van,VAN685052097,LUCY,Clarke,470 Jasmine Close,London,Greater London,LO807LH,04/12/44,07093032232,L_Clarke600@aol.com,RS20LSY,Clarke14712785,d36519303,abi26339599011,ALF2405115,17/09/18,05/02/18,27/04/18,16/09/16
991,Van,VAN553712249,CLARA,Ward,759 Castle Lane,Stoke-on-Trent,Staffordshire,ST775ZU,26/02/99,07843566567,CWard152@virginmail.com,XY34SLD,Ward71117743,d58994136,abi20028800179,ALF4837822,22/02/17,13/06/17,26/05/17,31/03/19
992,Loans,LOA332772884,CHLOE,Thomas,259 Stanley Road,Manchester,Greater Manchester,MN201VJ,28/07/54,07446384974,CHLOEThomas239@virginmail.com,,,d35723844,,ALF1371197,05/12/16,17/04/18,22/03/16,08/03/17
993,Travel,TRA353240323,ARABELLA,Wright,650 Broomfield By-Pass,Derby,Derbyshire,DB690BO,22/10/66,07100120991,ARABELLAWright@ee.co.uk,,,d68842057,,ALF5455594,11/09/16,25/06/16,04/02/17,31/08/18
994,Travel,TRA214002399,LEON,Roberts,938 George Street,Aberdeen,Highlands,AN471QN,17/07/71,07147963714,LEONRoberts@gmail.com,,,d77803582,,ALF2220662,27/03/19,25/01/16,13/05/18,04/11/18
995,MP,MP0544507509,EMILIA,Owen,481 Cannon Sidings,Chelmsford,Essex,CH748NH,30/06/44,07571286504,E_Owen@o2.com,BC45GSY,Owen46726697,,abi14276381023,ALF2874204,12/06/15,25/11/16,06/09/15,23/07/15
996,MP,MP0544507509,EMILIA,Owen,481 Cannon Sidings,Chelmsford,Essex,CH748NH,30/06/44,07571286504,E_Owen@o2.com,VP64VOQ,Owen46726697,d95828304,abi34092286932,ALF2874204,12/06/15,25/11/16,06/09/15,23/07/15
997,MP,MP0544507509,EMILIA,Owen,481 Cannon Sidings,Chelmsford,Essex,CH748NH,30/06/44,07571286504,E_Owen@o2.com,AQ43UTI,Owen46726697,d95828304,abi69181570494,ALF2874204,12/06/15,25/11/16,06/09/15,23/07/15
998,HH,HH7185871829,EMMA,Holmes,225 Bedford Road,Stockton-on-Tees,County Durham,SK668LH,25/05/92,07808661492,EHolmes@bt.com,,,d89432209,,ALF7436595,16/03/19,23/12/15,01/08/15,21/04/19
999,HH,HH9809312963,AUSTIN,Carter,476 Wooburn Mews,York,North Yorkshire,YK751BD,30/03/45,07822349323,AUSTINCarter@vodafone.uk,,,d22963667,,ALF5388296,04/11/15,07/08/15,03/02/18,18/10/17
1000,Loans,LOA425621753,SARA,Owen,698 West End,Coventry,West Midlands,CV599QL,10/10/47,07406305749,SARAOwen@ee.com,,,d59266551,,ALF7989853,20/01/19,12/10/15,29/04/16,13/11/15
1001,Loans,LOA107225994,HUNTER,Evans,710 Pound Close,Blackburn,Lancashire,BK844CD,17/03/35,07029281835,HUNTEREvans@aol.mail.uk,,,d25246254,,ALF8924281,01/08/16,05/06/18,11/03/19,14/03/19
1002,Travel,TRA980381881,ROSIE,Phillips,716 St Mary's Close,Doncaster,South Yorkshire,DR134LM,18/10/74,07070337242,ROSIEPhillips224@hotmail.com,,,d22962544,,ALF1068717,14/06/17,30/07/16,25/01/19,29/11/15
1003,Van,VAN561485472,LEON,Marshall,456 The Crescent,Preston,Lancashire,PR589PA,17/01/89,07522822813,LEONMarshall@virgin.uk.mail,DD39JPT,Marshal95535495,d65185247,abi43565189931,ALF0382182,09/04/19,13/12/15,05/03/18,01/10/17
1004,Van,VAN872792261,HUNTER,Murray,268 Onslow Wynd,Reading,Berkshire,RG744DN,24/05/74,07150471573,HUNTER_Murray@aol.mail.uk,RP40BGK,Murray75543207,d100324,abi13783306771,ALF5246071,14/12/17,08/03/19,25/10/16,15/06/16
1005,MP,MP9251185492,JACKSON,Hunt,990 Lovegrove Street,Poole,Dorset,PE456GA,28/03/77,07498461195,JACKSON_Hunt@googlemail.com,AL30AHN,Hunt77011153,d32238350,abi67275961365,ALF1037361,27/10/16,02/01/19,13/08/15,06/02/18
1006,MP,MP6065417418,JAKE,Holmes,385 The Avenue,Leicester,Leicestershire,LC265FG,24/04/66,07622105807,JHolmes787@o2.uk,RP44RHK,Holmes51600597,d80641330,abi99681136781,ALF1639356,15/04/16,04/04/19,05/07/18,18/08/16
1007,MP,MP6065417418,JAKE,Holmes,385 The Avenue,Leicester,Leicestershire,LC265FG,24/04/66,07622105807,JHolmes787@o2.uk,ED37RBY,Holmes51600597,d80641330,abi29310154794,ALF1639356,15/04/16,04/04/19,05/07/18,18/08/16
1008,MP,MP6065417418,JAKE,Holmes,385 The Avenue,Leicester,Leicestershire,LC265FG,24/04/66,07622105807,JHolmes787@o2.uk,YJ43CMC,Holmes51600597,d80641330,abi80297674380,ALF1639356,15/04/16,04/04/19,05/07/18,18/08/16
1009,Travel,TRA722505749,JOSEPH,Mitchell,243 Constable Mead,Oxford,Oxfordshire,OX769IJ,26/09/88,07813802629,JOSEPH_Mitchell368@yahoo.com,,,d24266125,,ALF1663806,22/08/17,12/10/18,21/11/16,30/05/16
1010,Travel,TRA245637272,ELLIOTT,Foster,17 New Lane,Slough,Berkshire,SG477WU,14/10/45,07267646610,ELLIOTTFoster@virgin.uk.mail,,,d81152819,,ALF6803664,27/07/17,05/01/17,03/12/16,04/09/18
1011,Loans,LOA114145151,ALBERT,Matthews,238 King Street,Glasgow,Clyde,GW868ZD,01/08/65,07431395083,ALBERTMatthews@virgin.com,,,d90170773,,ALF1011547,29/08/17,10/04/16,22/04/15,30/01/16
1012,Van,VAN611254323,PENELOPE,Knight,628 Hill Lane,Slough,Berkshire,SG689MU,19/09/62,07584237167,PENELOPE_Knight@icloud.co.uk,JX90CFU,Knight60816124,d50954615,abi92118026724,ALF1819050,27/05/17,11/05/17,16/04/16,12/10/17
1013,HH,HH0254435383,FRANKIE,Gray,431 Brookside Close,Walsall,West Midlands,WL174VM,03/09/68,07559525329,FRANKIE_Gray@godaddy.com,,,d84690473,,ALF0545309,20/06/16,06/02/17,16/12/15,07/04/15
1014,Travel,TRA815394051,NOAH,James,427 Chatham Celyn,Belfast,Ulster,BF459UA,18/08/49,07872871579,NJames@yahoo.com,,,d21987765,,ALF8545385,19/01/19,07/04/17,02/12/15,27/06/18
1015,Travel,TRA269856085,PHOEBE,Mitchell,996 Park Road,Stoke-on-Trent,Staffordshire,ST193XZ,27/02/56,07829102436,PHOEBEMitchell840@bt.com,,,d81429708,,ALF1566048,09/01/19,01/05/16,09/05/15,29/09/17
1016,HH,HH4071551437,DEXTER,Ellis,448 Lloyd Elms,Sunderland,Tyne and Wear,SD208CP,22/08/49,07214490991,DEllis@googlemail.com,,,d82454422,,ALF8852915,08/11/18,22/01/18,11/11/17,23/04/17
1017,Van,VAN657830785,HALLIE,Begum,287 Sycamore Avenue,Stoke-on-Trent,Staffordshire,ST680KX,22/02/46,07521763615,HBegum@virginmail.com,NT72LAA,Begum78778632,d73528220,abi01250813919,ALF8978832,07/02/15,22/12/17,27/12/15,12/07/16
1018,HH,HH9287328920,GRACE,Khan,295 Merlin Close,Poole,Dorset,PE495ZQ,16/09/75,07380908491,GKhan@virgin.uk.mail,,,d99465435,,ALF4094184,01/12/15,04/11/16,26/04/15,14/04/16
1019,Travel,TRA234381860,JACOB,Wilkinson,688 Wharf Coppice,Colchester,Essex,CO774BZ,28/01/90,07663090507,JACOBWilkinson@gmail.com,,,d25969136,,ALF6443109,23/03/18,25/06/18,13/11/18,04/01/17
1020,Motor,MOT200608210,LYLA,Begum,360 School Lane,Sunderland,Tyne and Wear,SD712ZJ,03/04/88,07293839100,LYLABegum@virginmail.com,JZ59AHF,Begum51106032,d5289088,abi30740177126,ALF3536964,12/11/16,15/08/17,19/12/15,12/12/17
1021,Van,VAN154990570,JAMES,Shaw,194 Leicester South,Edinburgh,Midlothian,ED743HS,21/11/58,07952129944,JShaw876@virgin.com,PH36IGA,Shaw58048802,d9568671,abi17856611006,ALF1973036,02/07/15,04/09/17,19/04/17,15/03/17
1022,Travel,TRA717585578,ERIN,King,741 Colchester Crest,Newcastle-upon-Tyne,Tyne and Wear,NC588NX,16/01/52,07043987329,ERINKing@mail.com,,,d47681360,,ALF1475688,25/05/16,25/12/18,09/11/18,05/04/16
1023,MP,MP2877159112,ALBIE,Harrison,4 Castle Lane,Wolverhampton,West Midlands,WV995FJ,24/08/59,07314413987,ALBIEHarrison@godaddy.com,XY11TOR,Harriso11497132,d75032492,abi08929252809,ALF1525932,06/03/15,19/03/19,12/09/17,26/11/15
1024,Travel,TRA616703560,DAVID,Cook,972 Silver Street,Milton Keynes,Buckinghamshire,MK269KD,12/02/53,07907145368,DAVID_Cook421@talktalk.net,,,d25915903,,ALF9004879,29/01/17,23/01/15,04/09/15,08/05/15
1025,MP,MP2625284243,BENJAMIN,Taylor,28 Eastern Grove,Bolton,Greater Manchester,BO775KH,19/05/35,07630008943,B_Taylor@o2.uk,RI80CMX,Taylor97871092,d50131536,abi25464362765,ALF0546537,05/09/15,13/02/15,14/01/17,05/03/18
1026,Van,VAN196479144,KAI,Scott,993 Jasmine Close,Blackburn,Lancashire,BK473PO,06/08/57,07919505862,KAIScott822@o2.uk,LA43PFA,Scott16091824,d83665333,abi51381083248,ALF0108618,31/08/18,05/04/16,31/10/17,23/01/16
1027,Loans,LOA936127917,EMILIA,Marshall,342 Victoria Road,Birmingham,West Midlands,BM120LK,03/02/65,07217041866,EMarshall411@icloud.com,,,d87788311,,ALF1299440,05/09/17,15/12/18,21/07/16,05/09/18
1028,Van,VAN643404341,FINN,Barker,328 Windsor Street,Luton,Bedfordshire,LU242CF,25/10/41,,FINNBarker633@godaddy.co.uk,VU43HWA,Barker43704148,d45901745,abi75861386548,ALF5102890,15/01/19,24/04/19,03/01/15,28/03/15
1029,Van,VAN956684317,FREYA,Taylor,93 Melrose Avenue,Salford,Greater Manchester,SF540QB,28/03/41,07608422261,FREYA_Taylor@o2.com,RA40UAX,Taylor73100440,d94221871,abi21031922239,ALF0827466,15/03/16,08/01/19,22/05/17,01/03/15
1030,Travel,TRA831365088,ALEXANDER,Robinson,873 Hill Lane,Leicester,Leicestershire,LC993LG,12/02/36,07515402131,ALEXANDERRobinson570@yahoo.com,,,d9784934,,ALF6708668,11/11/15,14/03/17,22/03/15,23/10/15
1031,Loans,LOA820436330,STANLEY,Richards,576 Sweetacre Close,Southampton,Hampshire,SO638LS,27/06/88,07492862576,STANLEY_Richards344@googlemail.com,,,d6358700,,ALF7925646,01/10/16,05/02/16,29/08/15,28/07/17
1032,Van,VAN864698518,JACK,James,574 Back Lane,Chelmsford,Essex,CH935GP,04/03/46,07080283300,JACK_James990@aol.mail.uk,XP58LBE,James30361383,d37404162,abi03316794277,ALF9057544,06/02/18,01/01/15,27/10/16,25/05/15
